60809,Thunder Bay,ON,421 James Street South,48.37939,-89.29017,192,DMax8HR,8,22,27,31,35,38,42,46,49,51,53,53,98.35616438,30,34,42,41,36,33,32,27,25,25,26,26,31,7.966666503
60904,London,ON,42 St. Julien Street,42.97446,-81.20086,244,DMax8HR,13,25,30,36,42,45,49,53,57,60,64,64,99.7260274,30,37,44,42,41,44,43,38,38,29,27,26,37,9.667674175
61009,Sarnia,ON,700 Christina St. N.,42.990263,-82.395341,182,DMax8HR,10,25,31,38,44,46,52,57,64,70,73,73,99.17808219,33,37,45,45,43,47,50,40,36,29,26,27,38,10.88423037
61104,Peterborough,ON,10 Hospital Drive,44.301833,-78.346386,226,DMax8HR,18,25,30,36,41,44,47,51,54,56,64,64,99.7260274,33,39,45,41,39,39,42,36,34,29,27,29,36,8.506280221
61201,Cornwall,ON,Bedford & Third St.,45.017981,-74.735314,55,DMax8HR,12,25,30,34,38,42,45,48,51,52,54,54,98.90410959,32,37,43,41,37,38,39,33,31,26,28,29,35,7.966565714
61302,St. Catharines,ON,62 Argyle Crescent/ Pump Stn.,43.16006,-79.23475,105,DMax8HR,14,26,33,37,43,45,49,54,57,59,62,62,98.35616438,32,38,43,42,41,45,46,40,37,30,28,28,38,8.944356605
61402,Brantford,ON,324 Grand River Ave.,43.13861,-80.29264,205,DMax8HR,12,26,32,37,43,46,50,54,56,60,66,66,98.90410959,32,39,45,43,41,46,44,39,37,29,27,28,38,9.555119728
61502,Kitchener,ON,West Ave. & Homewood,43.44383,-80.50381,325,DMax8HR,15,24,30,36,42,45,49,52,56,57,69,69,99.17808219,30,35,42,43,41,44,44,38,36,28,26,27,36,9.528657042
61603,Oakville,ON,"8th Line And Glenashton Dr., Halton Reservoir",43.48692,-79.70228,165,DMax8HR,8,25,31,36,41,44,49,53,57,59,63,63,98.90410959,32,37,44,41,39,43,44,39,37,29,26,28,36,9.248310744
61703,Oshawa,ON,"Britannia Ave W, Uofontario Property",43.95222,-78.9125,49,DMax8HR,15,24,29,33,36,38,43,47,51,54,60,60,100,28,32,36,37,35,37,39,34,31,27,27,29,33,7.554566296
61802,Guelph,ON,Exhibition Park & Clark St. W.,43.551636,-80.264156,330,DMax8HR,14,24,30,35,40,43,48,50,54,55,69,69,99.17808219,31,36,43,40,38,42,42,36,35,28,25,26,35,9.014239733
62001,North Bay,ON,540 Chippewa St. W./Dept. Of National Defence,46.32323,-79.44928,219,DMax8HR,18,24,29,33,39,42,45,47,52,55,57,57,98.90410959,29,37,44,40,37,37,40,32,30,27,28,29,34,8.038568138
62501,Tiverton,ON,Bruce Nuclear Visitor Ctr,44.31447,-81.54972,226,DMax8HR,18,26,32,38,42,45,49,54,60,66,67,67,98.08219178,36,39,47,43,41,41,43,35,36,30,30,31,38,9.5324451
62601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,DMax8HR,15,27,34,38,43,46,51,56,59,62,65,65,97.80821918,33,38,44,43,42,47,46,42,39,31,29,30,39,9.207922207
63001,Burlington,ON,"North Shore Blvd E. And Lakeshore Rd.,",43.314575,-79.802756,78,DMax8HR,10,25,31,37,42,44,48,51,58,61,69,69,98.90410959,31,37,42,41,40,47,44,38,38,28,25,27,37,9.302706336
63301,Dorset,ON,District Road 117 And Paint Lake Rd.,45.224278,-78.932944,318,DMax8HR,16,26,31,36,40,43,46,49,52,54,60,60,98.63013699,35,39,46,42,40,38,38,31,30,30,30,32,36,7.81157701
63701,Grand Bend,ON,Point Blake Conservation Area,43.333186,-81.742822,185,DMax8HR,17,27,34,39,45,47,51,56,64,69,74,74,96.98630137,37,41,47,44,42,44,47,41,40,31,30,30,39,9.983270513
64001,Exp. Lakes Area,ON,Exp. Lakes Area,49.66389,-93.72111,369,DMax8HR,15,24,30,35,39,42,47,50,53,55,62,62,95.34246575,35,39,46,44,39,38,35,31,25,25,30,31,35,8.579018907
64101,Algoma,ON,Algoma,47.03361,-84.37889,411,DMax8HR,19,27,32,37,41,44,47,51,53,58,61,61,96.43835616,36,41,47,45,41,36,36,31,30,32,33,33,37,7.932689751
64401,Egbert,ON,Egbert,44.23106,-79.7831,253,DMax8HR,21,27,33,38,42,45,49,53,55,56,73,73,98.63013699,36,40,47,42,40,40,43,38,36,31,29,31,38,8.379362457
65001,Barrie,ON,83 Perry Street,44.382314,-79.702431,226,DMax8HR,16,24,29,34,39,42,45,49,52,53,68,68,98.90410959,32,37,44,40,37,37,39,33,32,28,27,28,34,8.335690451
65101,Newmarket,ON,Eagle St. & Mccaffrey Rd.,44.04431,-79.48325,268,DMax8HR,18,25,31,36,40,44,48,51,55,59,80,80,98.90410959,33,38,44,41,38,41,45,37,34,29,26,29,36,8.981811869
65201,Parry Sound,ON,7 Bay Street,45.33786,-80.03817,176,DMax8HR,19,27,32,37,41,44,48,53,55,57,62,62,98.63013699,36,39,47,42,38,39,41,35,33,29,31,33,37,8.206891745
65301,Port Stanley,ON,43665 Dexter Line,42.67208,-81.16289,212,DMax8HR,10,28,34,40,46,50,54,58,63,67,69,69,98.90410959,33,39,47,46,45,49,48,44,44,34,30,29,41,10.36127003
65401,Belleville,ON,2 Sidney Street,44.15053,-77.3955,75,DMax8HR,17,27,33,37,43,45,49,52,57,60,64,64,100,33,38,44,42,39,43,45,39,36,32,29,30,38,8.608430931
65801,Chatham,ON,435 Grand Avenue W.,42.40369,-82.20831,179,DMax8HR,12,26,32,38,43,46,51,56,60,64,70,70,99.17808219,30,36,43,43,41,47,48,42,40,31,26,26,38,10.37522249
65901,Pickle Lake,ON,Pickle Lake,51.44814,-90.21786,393,DMax8HR,17,26,32,35,39,42,45,48,52,53,56,56,97.80821918,35,40,45,45,40,36,35,31,27,27,31,32,35,7.537413287
66101,Moonbeam,ON,Bonner Lake,49.386389,-82.121389,245,DMax8HR,11,21,28,33,37,41,44,46,50,52,54,54,99.45205479,34,39,44,43,38,32,31,24,23,25,28,31,33,8.552500381
66201,Petawawa,ON,"Petawa Forest Reserve Facilities, 1227 Clouthier Rd",45.996722,-77.441194,174,DMax8HR,15,24,30,34,38,41,44,47,50,53,55,55,100,34,38,46,41,38,34,32,30,27,27,30,31,34,7.858723411
67001,Milton,ON,1120 Main St East,43.52965,-79.862449,206,DMax8HR,6,26,31,37,42,45,51,55,60,62,67,67,97.26027397,31,38,43,42,40,45,47,41,39,30,27,27,37,9.834534876
70203,Brandon,MB,1430 Victoria Avenue East (Assiniboine Community College),49.83918,-99.9206,385,DMax8HR,14,23,27,31,37,40,44,47,50,58,64,64,99.45205479,32,38,45,40,40,38,31,27,23,25,25,28,33,8.427697046
70301,Flin Flon,MB,143 Main Street,54.76852,-101.87747,339,DMax8HR,11,16,20,23,31,35,37,41,43,47,54,54,61.09589041,34,36,,,,,21,18,18,21,24,,,
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,DMax8HR,15,23,28,33,40,43,47,50,55,58,65,65,97.53424658,29,33,42,43,45,45,37,33,28,26,24,25,34,9.577879853
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,DMax8HR,11,23,28,32,37,40,44,47,50,54,60,60,96.43835616,27,30,40,40,43,41,36,31,28,27,26,25,33,8.299852868
80402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,DMax8HR,11,22,27,32,37,41,44,49,53,54,61,61,95.89041096,30,32,42,41,42,39,32,27,25,26,27,24,33,8.794099983
80502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,DMax8HR,12,22,28,33,40,44,47,50,54,57,61,61,98.35616438,29,36,43,43,44,44,38,33,25,26,23,23,34,9.790058455
81001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,DMax8HR,15,25,30,35,39,43,46,48,52,54,60,60,96.71232877,30,33,42,44,44,42,37,35,33,28,26,27,35,8.052240734
82001,Pinehouse Lake,SK,Remote Station,55.50333,-106.72167,510,DMax8HR,14,24,29,34,38,42,45,49,53,53,57,57,98.35616438,34,37,46,43,41,35,32,26,26,28,31,30,34,8.211971615
82002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,DMax8HR,16,25,30,34,39,41,45,49,52,54,56,56,97.53424658,34,36,46,43,42,35,32,28,26,29,31,30,34,7.860405483
82101,Flat Valley,SK,Flat Valley,54.29489,-109.20947,506,DMax8HR,14,24,29,34,39,43,47,53,56,60,65,65,98.35616438,34,37,48,45,46,38,29,27,27,29,29,28,35,9.112116304
90120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,DMax8HR,5,19,26,31,38,44,49,54,59,65,73,73,95.06849315,26,27,44,48,51,41,33,30,27,27,21,20,33,12.03455128
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,DMax8HR,5,19,26,30,37,42,48,52,58,61,72,72,95.89041096,26,28,43,48,48,38,32,29,26,27,22,20,32,11.52251113
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,DMax8HR,4,16,23,28,35,40,47,51,55,58,64,64,95.34246575,22,22,40,46,45,37,31,26,24,24,19,18,29,11.78424026
90133,Edmonton,AB,13915 115 Avenue Nw,53.564411,-113.562583,670,DMax8HR,5,17,25,30,37,42,48,52,58,62,68,68,96.71232877,25,28,44,48,46,37,32,28,25,26,21,19,32,11.66108958
90134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,DMax8HR,7,22,27,32,37,43,48,53,59,64,77,77,95.89041096,27,28,41,45,50,40,34,29,28,29,25,25,33,10.59277092
90135,Ardrossan,AB,3 Avenue,53.554691,-113.144905,707,DMax8HR,7,24,28,33,40,44,49,54,57,64,75,75,96.43835616,31,31,46,47,49,41,35,29,27,28,26,27,35,10.35074064
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,DMax8HR,4,18,27,32,38,43,49,53,58,64,73,73,97.26027397,28,28,43,47,49,40,33,29,27,28,23,21,33,11.72684655
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,DMax8HR,3,21,29,35,41,44,48,50,55,57,67,67,97.80821918,22,28,40,45,46,44,39,37,32,33,24,25,35,10.68781055
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1038,DMax8HR,4,20,29,35,40,44,48,52,56,57,66,66,97.80821918,22,29,41,46,47,43,38,36,31,32,23,24,34,11.01954436
90235,Calgary,AB,3303 - 33 Street Nw,51.082655,-114.138827,1100,DMax8HR,11,25,32,36,41,45,49,51,54,59,63,63,98.08219178,29,33,44,47,45,42,39,37,32,33,28,29,36,9.206873275
90250,Airdrie,AB,Chinook Winds Park,51.268078,-114.037794,1090,DMax8HR,11,25,32,36,40,44,48,51,54,56,61,61,94.52054795,31,32,44,46,45,41,35,33,31,33,30,32,36,8.902441194
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,DMax8HR,5,20,29,33,40,44,50,53,57,62,79,79,98.08219178,24,28,43,47,50,40,36,34,31,32,23,20,34,11.45048078
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,DMax8HR,13,23,29,34,39,42,45,49,52,54,57,57,96.16438356,28,31,41,44,43,40,36,34,32,30,23,24,34,9.046856977
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,DMax8HR,12,27,33,39,46,49,52,55,61,66,68,68,95.89041096,31,35,45,50,50,48,47,42,35,32,28,30,39,10.14243879
90502,Lethbridge,AB,28 Street & 12 Avenue N.,49.71621,-112.8006,918,DMax8HR,14,26,33,37,42,45,49,52,55,57,65,65,95.61643836,33,33,44,47,47,44,39,37,32,33,31,31,37,8.549660625
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,DMax8HR,4,20,27,32,39,43,47,52,56,62,76,76,98.63013699,28,28,44,46,49,38,33,31,29,27,24,20,33,11.15178939
90607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,DMax8HR,8,23,29,33,39,44,48,54,58,63,72,72,98.35616438,31,31,46,46,49,39,32,29,27,28,26,24,34,10.707719
90608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,DMax8HR,10,23,29,34,40,46,51,58,62,65,76,76,96.98630137,34,33,50,50,51,39,33,30,28,27,26,26,36,11.46584648
90609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,DMax8HR,6,22,29,33,40,46,50,56,61,68,78,78,95.89041096,28,28,42,49,52,42,39,29,26,31,28,27,35,11.53161294
90701,Fort Mcmurray,AB,Macdonald Dr.,56.73341,-111.39047,260,DMax8HR,6,18,26,32,37,41,46,49,53,55,62,62,97.26027397,27,28,41,42,45,37,34,28,27,26,25,19,32,10.41551937
90702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,DMax8HR,10,22,29,34,40,44,50,52,55,56,63,63,96.43835616,33,34,46,46,47,37,36,30,29,27,27,24,35,10.08559765
90801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,DMax8HR,3,14,22,27,30,34,38,42,44,47,52,52,98.63013699,23,25,35,34,35,29,29,23,23,21,22,15,26,9.070109466
90805,Fort Mckay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,DMax8HR,6,22,28,33,38,42,48,52,55,57,63,63,96.71232877,30,34,44,44,45,35,34,28,28,28,29,24,34,9.891876066
90806,Fort Mckay,AB,4-13-094-11 W4,57.1492,-111.6424,342,DMax8HR,3,16,24,29,34,39,44,47,51,57,61,61,97.53424658,24,28,40,40,42,32,33,27,25,24,24,16,29,10.6884822
90807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,DMax8HR,11,24,30,35,39,42,46,50,52,55,62,62,96.71232877,35,37,44,44,44,37,35,27,28,27,30,30,35,8.845636052
90808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,DMax8HR,16,26,31,35,40,45,49,53,56,61,66,66,96.43835616,35,37,49,48,48,38,35,29,27,29,31,31,36,9.154009022
91101,Elk Island,AB,National Park,53.68238,-112.86812,714,DMax8HR,12,24,30,34,40,46,51,57,62,66,77,77,96.16438356,33,35,49,49,53,40,33,29,28,29,27,29,36,10.81790417
91301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,DMax8HR,11,22,30,33,39,45,51,54,59,64,69,69,96.16438356,32,33,50,48,48,38,32,29,28,32,26,26,35,10.70568879
91401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,DMax8HR,12,23,29,34,39,45,50,54,59,65,71,71,95.61643836,32,33,50,48,47,36,33,26,26,33,28,29,35,10.52818158
91501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,DMax8HR,4,23,29,33,39,43,48,51,55,57,57,57,97.80821918,31,33,47,47,45,33,30,27,27,28,31,30,34,9.850587634
91601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,DMax8HR,9,23,30,34,40,44,49,53,56,62,72,72,96.43835616,32,32,47,49,45,35,33,29,30,33,30,27,35,10.27513217
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,DMax8HR,13,28,36,41,46,48,52,56,62,63,68,68,94.24657534,39,39,50,53,49,38,35,29,30,37,40,43,40,9.838627914
91801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,DMax8HR,15,24,30,35,39,41,46,49,52,56,58,58,97.53424658,37,37,45,43,43,36,35,27,25,27,32,29,35,8.305624609
91901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,DMax8HR,12,26,33,37,42,46,50,53,59,65,66,66,97.53424658,33,35,48,49,47,41,36,33,31,34,31,33,38,9.472774738
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,DMax8HR,2,17,25,30,36,41,46,49,52,56,64,64,96.98630137,25,23,39,45,46,35,32,27,27,25,24,21,31,11.26302807
92201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,DMax8HR,14,25,30,34,40,44,49,55,58,62,67,67,96.71232877,34,34,48,47,48,39,33,29,29,30,28,29,36,9.546190426
92601,Breton,AB,Hwy 20,53.0903,-114.46061,900,DMax8HR,13,25,30,34,39,43,50,53,59,62,69,69,95.89041096,34,33,48,47,46,37,33,29,28,32,27,30,35,9.572506698
92801,Drayton Valley,AB,48 Ave,53.220024,-114.984207,858,DMax8HR,10,19,27,31,36,40,45,50,57,58,61,61,68.21917808,,,,,46,36,34,29,28,31,24,23,,
92901,Edson,AB,7 Ave,53.593771,-116.395822,894,DMax8HR,3,18,26,32,38,44,49,54,58,61,68,68,95.89041096,28,32,46,48,47,34,31,27,28,29,24,20,33,11.84035659
93101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,DMax8HR,11,19,24,28,34,38,44,48,52,57,62,62,96.16438356,29,29,40,42,41,28,26,27,25,24,22,26,30,9.626642094
93202,Hinton,AB,Private Road,53.427301,-117.544067,1215,DMax8HR,5,19,27,33,38,42,48,53,56,58,65,65,96.16438356,29,33,45,49,45,31,29,24,24,30,30,27,33,11.0772501
94301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,DMax8HR,9,23,29,33,39,43,48,52,57,61,69,69,96.43835616,33,35,47,45,47,37,31,29,27,28,28,27,35,9.586079823
94401,St Lina,AB,North Of Township Road 604 On Ab-867,54.2165,-111.5026,679,DMax8HR,14,26,31,36,41,45,50,56,60,65,72,72,95.61643836,35,38,50,48,49,39,33,30,29,30,30,31,37,9.718875595
94500,Joussard,AB,,55.34625,-115.89975,670,DMax8HR,12,22,29,33,39,41,48,50,54,62,69,69,91.78082192,34,35,49,,48,34,28,25,26,31,31,32,34,9.566704557
94601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,497,DMax8HR,13,23,28,32,38,41,47,50,53,56,60,60,96.71232877,31,35,46,44,44,36,32,26,27,27,28,26,34,9.036816134
100103,Metro Vancouver - New Westminster,BC,Sherbrooke And Columbian Streets,49.227045,-122.894487,45,DMax8HR,0,5,16,25,29,33,36,39,41,42,48,48,95.61643836,13,21,29,33,32,31,25,28,21,17,9,9,22,11.2548683
100110,Metro Vancouver - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,DMax8HR,3,10,22,27,30,33,37,39,41,43,45,45,98.63013699,19,26,32,34,32,31,26,28,21,20,13,18,25,9.593697536
100111,Metro Vancouver - Port Moody,BC,Moody Street & Esplanade Avenue,49.280893,-122.849291,6,DMax8HR,0,7,16,22,28,31,36,39,42,43,49,49,99.45205479,13,23,32,35,32,30,21,23,17,16,10,12,22,10.72766975
100112,Metro Vancouver - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,DMax8HR,1,4,12,17,22,24,27,30,33,34,39,39,98.08219178,9,14,20,25,26,24,19,18,13,11,7,10,16,8.408747754
100119,Metro Vancouver - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,DMax8HR,1,8,21,26,30,33,36,39,40,41,42,42,97.26027397,16,24,31,35,31,30,27,29,23,20,13,16,24,9.679925914
100121,Metro Vancouver - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,DMax8HR,2,8,17,21,25,28,32,35,38,40,43,43,99.45205479,16,25,27,30,25,23,18,20,19,17,11,17,21,8.798140533
100125,Metro Vancouver - Delta,BC,8544 116th St.,49.158348,-122.90173,113,DMax8HR,1,8,22,27,31,34,38,40,42,44,45,45,96.43835616,16,26,32,35,32,32,29,31,24,21,12,17,25,10.20722709
100126,Metro Vancouver - Burnaby,BC,"Sfu, University Dr. W.",49.279809,-122.922267,360,DMax8HR,11,22,28,32,36,38,40,43,45,45,51,51,95.06849315,31,35,39,39,37,33,28,32,26,27,25,30,32,7.323527036
100127,Metro Vancouver - Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,79,DMax8HR,1,12,23,30,35,39,42,45,47,48,52,52,98.90410959,18,31,37,40,38,35,31,35,26,22,15,17,29,11.11125481
100128,Metro Vancouver - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,DMax8HR,1,8,22,28,33,36,39,42,44,45,48,48,99.7260274,16,25,35,38,36,33,28,30,24,22,13,14,26,10.95372425
100132,Metro Vancouver - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,DMax8HR,1,9,22,27,31,34,38,40,42,44,50,50,98.90410959,18,25,33,36,34,30,26,28,22,20,13,20,26,10.02145199
100134,Metro Vancouver - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,DMax8HR,1,9,22,27,32,34,37,40,42,43,44,44,98.90410959,17,25,32,36,33,32,28,28,23,22,12,16,25,10.26368909
100135,Metro Vancouver - Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,38,DMax8HR,1,7,20,28,32,36,40,42,45,46,53,53,99.17808219,17,25,34,36,36,33,28,32,23,18,11,16,26,11.37653508
100140,Metro Vancouver - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,DMax8HR,3,15,25,30,34,37,40,43,44,45,47,47,97.80821918,20,31,35,39,36,33,29,31,26,26,16,22,29,9.481471536
100141,Metro Vancouver - Vancouver,BC,1290 East 11th Ave.,49.260267,-123.077776,30,DMax8HR,0,7,16,22,26,28,33,35,37,38,41,41,97.80821918,12,20,26,31,28,26,22,22,18,17,10,11,20,9.382053504
100143,Agassiz,BC,7170 Cheam Avenue,49.238008,-121.762264,23,DMax8HR,0,13,23,29,35,37,41,45,46,51,54,54,99.7260274,21,33,37,36,35,33,28,34,23,21,19,17,28,10.53231356
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,DMax8HR,2,16,23,28,34,38,43,46,48,52,55,55,98.63013699,21,30,36,44,41,31,27,26,22,23,20,21,28,10.36843784
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,DMax8HR,5,16,22,27,32,35,39,42,43,44,46,46,98.35616438,22,33,36,40,32,28,22,25,22,26,20,21,27,8.546764387
100308,Colwood,BC,3300 Wishart Road,48.42369,-123.49432,86,DMax8HR,4,17,25,30,37,40,44,47,49,50,52,52,98.35616438,23,35,40,44,39,33,27,31,26,27,21,20,31,10.05045771
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,DMax8HR,1,12,23,30,36,39,42,45,47,49,52,52,98.35616438,20,27,36,41,40,37,31,35,26,24,13,16,29,11.07450566
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,DMax8HR,10,22,34,40,44,46,49,50,51,56,57,57,41.36986301,23,34,43,45,43,,,,,,,,,
100703,Kelowna,BC,1450 Klo Road,49.862119,-119.467461,350,DMax8HR,3,11,16,21,24,27,29,31,33,33,35,35,29.5890411,,,,,,,,,23,25,17,17,,
101003,Abbotsford,BC,32995 Bevan Ave.,49.042579,-122.309821,58,DMax8HR,1,12,24,30,36,38,42,44,46,47,54,54,99.7260274,21,31,38,39,36,34,29,35,25,22,18,14,29,10.85521998
101005,Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,DMax8HR,1,14,25,31,36,39,43,45,46,48,56,56,98.63013699,23,32,39,40,37,34,29,35,25,23,20,17,30,10.38577065
101101,Metro Vancouver - Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,DMax8HR,1,14,22,30,36,39,43,45,47,51,59,59,98.63013699,20,32,38,38,37,35,30,36,24,23,18,15,29,11.05837032
101202,Metro Vancouver - Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,DMax8HR,1,11,23,29,32,36,40,42,45,46,52,52,99.17808219,20,28,34,37,34,33,28,32,23,21,14,21,27,10.50922589
101301,Metro Vancouver - Langley,BC,23752 52nd Avenue,49.095613,-122.567104,88,DMax8HR,2,14,26,31,35,38,42,45,46,47,54,54,99.17808219,22,33,37,39,37,34,30,35,25,23,17,19,29,10.3689522
101401,Metro Vancouver - Hope,BC,62715 Airport Road,49.369887,-121.499122,40,DMax8HR,1,12,23,31,36,39,43,46,50,53,57,57,99.7260274,18,32,38,39,38,35,31,37,25,21,17,14,29,11.97406419
101501,Metro Vancouver - Maple Ridge,BC,23124 118th Avenue,49.214939,-122.582057,50,DMax8HR,1,10,24,30,35,38,42,45,47,50,56,56,99.7260274,19,29,36,39,37,35,31,36,25,22,14,16,28,11.46902302
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,DMax8HR,3,13,20,28,33,36,40,43,46,46,49,49,95.89041096,21,32,37,36,34,31,27,28,22,20,16,14,26,10.16357749
101701,Quesnel,BC,585 Callanan Street,52.981686,-122.493227,490,DMax8HR,1,9,19,24,28,31,37,43,46,48,55,55,96.98630137,12,23,25,32,40,31,26,26,20,19,10,17,23,10.47872665
101904,Cranbrook,BC,"3rd St South, 20 Ave South",49.302582,-115.451314,941,DMax8HR,9,21,28,33,41,43,46,48,51,53,55,55,90.68493151,28,33,44,44,43,39,,38,30,28,22,23,34,9.591440289
102001,Saturna Island,BC,Gulf Island National Park Reserve,48.77524,-123.12821,178,DMax8HR,9,21,27,32,37,40,44,46,48,51,53,53,97.80821918,26,34,42,42,38,34,30,34,27,28,22,25,32,8.526738378
102102,Nanaimo,BC,2080a Labieux Road,49.20083,-123.99389,121,DMax8HR,5,16,24,29,34,36,40,42,43,46,47,47,97.80821918,21,32,37,39,37,33,27,29,23,25,19,21,28,8.92184295
102402,Smithers,BC,1188 King Street,54.7785,-127.168542,496,DMax8HR,2,10,17,23,29,32,39,42,45,45,48,48,90.1369863,,21,29,40,36,26,22,23,19,16,14,14,23,10.29718819
102503,Terrace,BC,3411 Munroe Street,54.52167,-128.6075,81,DMax8HR,2,12,21,25,29,33,36,38,40,40,46,46,87.12328767,23,33,,36,33,26,24,25,20,19,22,14,25,8.847753635
102701,Williams Lake,BC,1045 Western Avenue,52.14428,-122.150391,631,DMax8HR,2,15,24,29,35,40,45,47,50,51,54,54,92.87671233,20,27,41,45,42,34,28,31,23,26,18,21,30,10.97806677
103502,Castlegar,BC,801 9th Avenue,49.317698,-117.661527,407,DMax8HR,6,15,23,30,36,39,43,45,47,49,52,52,96.98630137,20,33,38,37,38,36,32,35,24,23,17,18,29,10.32812877
103602,Mission,BC,32964 9th Avenue,49.14149,-122.311078,74,DMax8HR,1,16,25,30,36,38,43,45,48,52,57,57,98.63013699,24,32,38,39,37,35,30,37,25,23,18,17,30,10.37795335
103904,Kitimat,BC,1332 Lahakas Blvd North,54.066909,-128.639131,94,DMax8HR,2,11,18,20,24,26,28,31,34,34,35,35,47.94520548,,,,,,,22,23,17,19,21,19,,
104003,Vernon,BC,2704 Highway 6,50.260617,-119.270723,476,DMax8HR,1,12,23,30,37,40,43,46,48,52,55,55,97.53424658,17,28,41,40,41,38,31,35,26,24,13,15,29,11.67760805
104301,Taylor,BC,Mcmahon Complex,56.150186,-120.686985,474,DMax8HR,3,16,25,30,35,39,44,47,50,53,58,58,96.43835616,28,29,38,45,39,29,29,26,24,23,24,22,30,10.1916751
104304,Farmington,BC,4794 Parkland Road,55.913779,-120.533749,696,DMax8HR,38,38,38,38,38,38,38,38,38,38,38,38,0.273972603,,,,,,,,,,,,,,
104804,Duncan,BC,1050 College Street,48.786114,-123.717307,34,DMax8HR,1,11,22,29,35,39,43,45,48,49,53,53,98.08219178,16,29,39,42,40,35,30,33,24,22,15,12,28,11.68399971
105001,Whistler,BC,Meadow Park,50.144285,-122.960402,638,DMax8HR,6,18,26,33,38,41,44,46,48,49,52,52,95.06849315,23,36,43,42,41,36,31,34,27,27,22,19,32,9.98387464
105504,Fort St. John,BC,10511 99 Avenue,56.24473,-120.8561,679,DMax8HR,8,19,25,29,35,39,45,47,50,52,56,56,88.76712329,28,31,40,44,42,,27,24,23,23,26,,30,9.630413313
