Date,Year,Month,Month Name,Quarter,Season,Pollutant,Station,Concentration
2022-05-19,2022,5,May,Q2,Spring,O3,Port Hawkesbury,35.31904762
2022-05-19,2022,5,May,Q2,Spring,NO2,Sydney,1.202777778
2022-05-20,2022,5,May,Q2,Spring,O3,Aylesford,41.2
2022-05-20,2022,5,May,Q2,Spring,O3,Pictou,30.075
2022-05-20,2022,5,May,Q2,Spring,O3,Port Hawkesbury,31.32916667
2022-05-20,2022,5,May,Q2,Spring,NO2,Sydney,3.433333333
2022-05-21,2022,5,May,Q2,Spring,O3,Aylesford,41.025
2022-05-21,2022,5,May,Q2,Spring,O3,Pictou,40.25833333
2022-05-21,2022,5,May,Q2,Spring,O3,Port Hawkesbury,38.19166667
2022-05-21,2022,5,May,Q2,Spring,NO2,Sydney,2.380555556
2022-05-22,2022,5,May,Q2,Spring,O3,Aylesford,37.7
2022-05-22,2022,5,May,Q2,Spring,O3,Pictou,37.77083333
2022-05-22,2022,5,May,Q2,Spring,O3,Port Hawkesbury,35.8
2022-05-22,2022,5,May,Q2,Spring,NO2,Sydney,1.020833333
2022-05-23,2022,5,May,Q2,Spring,O3,Aylesford,27.73333333
2022-05-23,2022,5,May,Q2,Spring,O3,Pictou,26.2375
2022-05-23,2022,5,May,Q2,Spring,O3,Port Hawkesbury,31.93333333
2022-05-23,2022,5,May,Q2,Spring,NO2,Sydney,0.877777778
2022-05-24,2022,5,May,Q2,Spring,O3,Aylesford,32.21818182
2022-05-24,2022,5,May,Q2,Spring,O3,Pictou,24.64166667
2022-05-24,2022,5,May,Q2,Spring,O3,Port Hawkesbury,27.47916667
2022-05-24,2022,5,May,Q2,Spring,NO2,Sydney,1.358333333
2022-05-25,2022,5,May,Q2,Spring,O3,Aylesford,35.05833333
2022-05-25,2022,5,May,Q2,Spring,O3,Pictou,22.6125
2022-05-25,2022,5,May,Q2,Spring,O3,Port Hawkesbury,27.61666667
2022-05-25,2022,5,May,Q2,Spring,NO2,Sydney,3.558730159
2022-05-26,2022,5,May,Q2,Spring,O3,Aylesford,35.14166667
2022-05-26,2022,5,May,Q2,Spring,O3,Pictou,26.5125
2022-05-26,2022,5,May,Q2,Spring,O3,Port Hawkesbury,28.01428571
2022-05-26,2022,5,May,Q2,Spring,NO2,Sydney,1.6
2022-05-27,2022,5,May,Q2,Spring,O3,Aylesford,29.1
2022-05-27,2022,5,May,Q2,Spring,O3,Pictou,23.1
2022-05-27,2022,5,May,Q2,Spring,O3,Port Hawkesbury,26.54583333
2022-05-27,2022,5,May,Q2,Spring,NO2,Sydney,2.1625
2022-05-28,2022,5,May,Q2,Spring,O3,Aylesford,24.875
2022-05-28,2022,5,May,Q2,Spring,O3,Pictou,21.50833333
2022-05-28,2022,5,May,Q2,Spring,O3,Port Hawkesbury,28.06666667
2022-05-28,2022,5,May,Q2,Spring,NO2,Sydney,1.448611111
2022-05-29,2022,5,May,Q2,Spring,O3,Aylesford,30.48333333
2022-05-29,2022,5,May,Q2,Spring,O3,Pictou,22.1375
2022-05-29,2022,5,May,Q2,Spring,O3,Port Hawkesbury,25.3875
2022-05-29,2022,5,May,Q2,Spring,NO2,Sydney,0.761111111
2022-05-30,2022,5,May,Q2,Spring,O3,Aylesford,38.95
2022-05-30,2022,5,May,Q2,Spring,O3,Pictou,22.9
2022-05-30,2022,5,May,Q2,Spring,O3,Port Hawkesbury,26.17916667
2022-05-30,2022,5,May,Q2,Spring,NO2,Sydney,3.575
2022-05-31,2022,5,May,Q2,Spring,O3,Aylesford,26.8875
2022-05-31,2022,5,May,Q2,Spring,O3,Pictou,21.80416667
2022-05-31,2022,5,May,Q2,Spring,O3,Port Hawkesbury,25.80769231
2022-05-31,2022,5,May,Q2,Spring,NO2,Sydney,0.556944444
2022-06-01,2022,6,June,Q2,Summer,O3,Aylesford,26.575
2022-06-01,2022,6,June,Q2,Summer,O3,Pictou,24.2125
2022-06-01,2022,6,June,Q2,Summer,O3,Port Hawkesbury,32.19090909
2022-06-01,2022,6,June,Q2,Summer,NO2,Sydney,0.584722222
2022-06-02,2022,6,June,Q2,Summer,O3,Aylesford,33.4125
2022-06-02,2022,6,June,Q2,Summer,O3,Pictou,23.6625
2022-06-02,2022,6,June,Q2,Summer,O3,Port Hawkesbury,27.60833333
2022-06-02,2022,6,June,Q2,Summer,NO2,Sydney,0.638888889
2022-06-03,2022,6,June,Q2,Summer,O3,Aylesford,31.4875
2022-06-03,2022,6,June,Q2,Summer,O3,Pictou,22.76666667
2022-06-03,2022,6,June,Q2,Summer,O3,Port Hawkesbury,27.93333333
2022-06-03,2022,6,June,Q2,Summer,NO2,Sydney,0.320833333
2022-06-04,2022,6,June,Q2,Summer,O3,Aylesford,21.27083333
2022-06-04,2022,6,June,Q2,Summer,O3,Pictou,22.39583333
2022-06-04,2022,6,June,Q2,Summer,O3,Port Hawkesbury,25.92083333
2022-06-04,2022,6,June,Q2,Summer,NO2,Sydney,0.8125
2022-06-05,2022,6,June,Q2,Summer,O3,Aylesford,21.77916667
2022-06-05,2022,6,June,Q2,Summer,O3,Pictou,14.68333333
2022-06-05,2022,6,June,Q2,Summer,O3,Port Hawkesbury,17.52083333
2022-06-05,2022,6,June,Q2,Summer,NO2,Sydney,1.386111111
2022-06-06,2022,6,June,Q2,Summer,O3,Aylesford,23.5875
2022-06-06,2022,6,June,Q2,Summer,O3,Pictou,17.72916667
2022-06-06,2022,6,June,Q2,Summer,O3,Port Hawkesbury,21.4125
2022-06-06,2022,6,June,Q2,Summer,NO2,Sydney,1.772222222
2022-06-07,2022,6,June,Q2,Summer,O3,Aylesford,28.5375
2022-06-07,2022,6,June,Q2,Summer,O3,Pictou,19.44583333
2022-06-07,2022,6,June,Q2,Summer,O3,Port Hawkesbury,26.1625
2022-06-07,2022,6,June,Q2,Summer,NO2,Sydney,1.926388889
2022-06-08,2022,6,June,Q2,Summer,O3,Aylesford,29.85416667
2022-06-08,2022,6,June,Q2,Summer,O3,Pictou,18.3875
2022-06-08,2022,6,June,Q2,Summer,O3,Port Hawkesbury,19.97916667
2022-06-08,2022,6,June,Q2,Summer,NO2,Sydney,4.023611111
2022-06-09,2022,6,June,Q2,Summer,O3,Aylesford,26.075
2022-06-09,2022,6,June,Q2,Summer,O3,Pictou,24.19166667
2022-06-09,2022,6,June,Q2,Summer,O3,Port Hawkesbury,23.7625
2022-06-09,2022,6,June,Q2,Summer,NO2,Sydney,1.823611111
2022-06-10,2022,6,June,Q2,Summer,O3,Aylesford,31.90833333
2022-06-10,2022,6,June,Q2,Summer,O3,Pictou,25.76666667
2022-06-10,2022,6,June,Q2,Summer,O3,Port Hawkesbury,28.03333333
2022-06-10,2022,6,June,Q2,Summer,NO2,Sydney,1.556944444
2022-06-11,2022,6,June,Q2,Summer,O3,Aylesford,30.66666667
2022-06-11,2022,6,June,Q2,Summer,O3,Pictou,24.45833333
2022-06-11,2022,6,June,Q2,Summer,O3,Port Hawkesbury,28.7
2022-06-11,2022,6,June,Q2,Summer,NO2,Sydney,1.652777778
2022-06-12,2022,6,June,Q2,Summer,O3,Aylesford,32.075
2022-06-12,2022,6,June,Q2,Summer,O3,Pictou,17.37083333
2022-06-12,2022,6,June,Q2,Summer,O3,Port Hawkesbury,20.2375
2022-06-12,2022,6,June,Q2,Summer,NO2,Sydney,1.477777778
2022-06-13,2022,6,June,Q2,Summer,O3,Aylesford,41.225
2022-06-13,2022,6,June,Q2,Summer,O3,Pictou,21.59583333
2022-06-13,2022,6,June,Q2,Summer,O3,Port Hawkesbury,18.39166667
2022-06-13,2022,6,June,Q2,Summer,NO2,Sydney,2.348611111
2022-06-14,2022,6,June,Q2,Summer,O3,Aylesford,34.72916667
2022-06-14,2022,6,June,Q2,Summer,O3,Pictou,28.25
2022-06-14,2022,6,June,Q2,Summer,O3,Port Hawkesbury,28.4375
2022-06-14,2022,6,June,Q2,Summer,NO2,Sydney,1.138888889
2022-06-15,2022,6,June,Q2,Summer,O3,Aylesford,28.20416667
2022-06-15,2022,6,June,Q2,Summer,O3,Pictou,22.92916667
2022-06-15,2022,6,June,Q2,Summer,O3,Port Hawkesbury,27.43333333
2022-06-15,2022,6,June,Q2,Summer,NO2,Sydney,2.513888889
2022-06-16,2022,6,June,Q2,Summer,O3,Aylesford,29.51666667
2022-06-16,2022,6,June,Q2,Summer,O3,Pictou,16.22916667
2022-06-16,2022,6,June,Q2,Summer,O3,Port Hawkesbury,22.10416667
2022-06-16,2022,6,June,Q2,Summer,NO2,Sydney,3.518055556
2022-06-17,2022,6,June,Q2,Summer,O3,Aylesford,33.23333333
2022-06-17,2022,6,June,Q2,Summer,O3,Pictou,29.10833333
2022-06-17,2022,6,June,Q2,Summer,O3,Port Hawkesbury,27.0625
2022-06-17,2022,6,June,Q2,Summer,NO2,Sydney,1.818055556
2022-06-18,2022,6,June,Q2,Summer,O3,Aylesford,24.45833333
2022-06-18,2022,6,June,Q2,Summer,O3,Pictou,30.37083333
2022-06-18,2022,6,June,Q2,Summer,O3,Port Hawkesbury,32.03333333
2022-06-18,2022,6,June,Q2,Summer,NO2,Sydney,1.033333333
2022-06-19,2022,6,June,Q2,Summer,O3,Aylesford,11.68333333
2022-06-19,2022,6,June,Q2,Summer,O3,Pictou,23.49583333
2022-06-19,2022,6,June,Q2,Summer,O3,Port Hawkesbury,29.95
2022-06-19,2022,6,June,Q2,Summer,NO2,Sydney,1.052777778
2022-06-20,2022,6,June,Q2,Summer,O3,Aylesford,12.56666667
2022-06-20,2022,6,June,Q2,Summer,O3,Pictou,12.1
2022-06-20,2022,6,June,Q2,Summer,O3,Port Hawkesbury,13.90833333
2022-06-20,2022,6,June,Q2,Summer,NO2,Sydney,2.070833333
2022-06-21,2022,6,June,Q2,Summer,O3,Aylesford,14.89583333
2022-06-21,2022,6,June,Q2,Summer,O3,Pictou,10.49583333
2022-06-21,2022,6,June,Q2,Summer,O3,Port Hawkesbury,12.51666667
2022-06-21,2022,6,June,Q2,Summer,NO2,Sydney,1.936111111
2022-06-22,2022,6,June,Q2,Summer,O3,Aylesford,16.29166667
2022-06-22,2022,6,June,Q2,Summer,O3,Pictou,16.34583333
2022-06-22,2022,6,June,Q2,Summer,O3,Port Hawkesbury,17.91666667
2022-06-22,2022,6,June,Q2,Summer,NO2,Sydney,1.873611111
2022-06-23,2022,6,June,Q2,Summer,O3,Aylesford,21.82083333
2022-06-23,2022,6,June,Q2,Summer,O3,Pictou,14.99166667
2022-06-23,2022,6,June,Q2,Summer,O3,Port Hawkesbury,17.73333333
2022-06-23,2022,6,June,Q2,Summer,NO2,Sydney,1.608333333
2022-06-24,2022,6,June,Q2,Summer,O3,Aylesford,28.94166667
2022-06-24,2022,6,June,Q2,Summer,O3,Pictou,19.125
2022-06-24,2022,6,June,Q2,Summer,O3,Port Hawkesbury,17.42608696
2022-06-24,2022,6,June,Q2,Summer,NO2,Sydney,1.113888889
2022-06-25,2022,6,June,Q2,Summer,O3,Aylesford,24.01666667
2022-06-25,2022,6,June,Q2,Summer,O3,Pictou,19.99166667
2022-06-25,2022,6,June,Q2,Summer,O3,Port Hawkesbury,20.9875
2022-06-25,2022,6,June,Q2,Summer,NO2,Sydney,1.481944444
2022-06-26,2022,6,June,Q2,Summer,O3,Aylesford,25.1625
2022-06-26,2022,6,June,Q2,Summer,O3,Pictou,15.99583333
2022-06-26,2022,6,June,Q2,Summer,O3,Port Hawkesbury,18.42083333
2022-06-26,2022,6,June,Q2,Summer,NO2,Sydney,1.080555556
2022-06-27,2022,6,June,Q2,Summer,O3,Aylesford,32.28333333
2022-06-27,2022,6,June,Q2,Summer,O3,Pictou,31.9625
2022-06-27,2022,6,June,Q2,Summer,O3,Port Hawkesbury,29.0375
2022-06-27,2022,6,June,Q2,Summer,NO2,Sydney,1.420833333
2022-06-28,2022,6,June,Q2,Summer,O3,Aylesford,26.25789474
2022-06-28,2022,6,June,Q2,Summer,O3,Pictou,24.49583333
2022-06-28,2022,6,June,Q2,Summer,O3,Port Hawkesbury,27.26666667
2022-06-28,2022,6,June,Q2,Summer,NO2,Sydney,1.3625
2022-06-29,2022,6,June,Q2,Summer,O3,Aylesford,27.99166667
2022-06-29,2022,6,June,Q2,Summer,O3,Pictou,19.39583333
2022-06-29,2022,6,June,Q2,Summer,O3,Port Hawkesbury,22.30416667
2022-06-29,2022,6,June,Q2,Summer,NO2,Sydney,1.745833333
2022-06-30,2022,6,June,Q2,Summer,O3,Aylesford,34.5
2022-06-30,2022,6,June,Q2,Summer,O3,Pictou,20.97083333
2022-06-30,2022,6,June,Q2,Summer,O3,Port Hawkesbury,13.77083333
2022-06-30,2022,6,June,Q2,Summer,NO2,Sydney,2.554166667
2022-07-01,2022,7,July,Q3,Summer,O3,Aylesford,34.025
2022-07-01,2022,7,July,Q3,Summer,O3,Pictou,21.35
2022-07-01,2022,7,July,Q3,Summer,O3,Port Hawkesbury,22.775
2022-07-01,2022,7,July,Q3,Summer,NO2,Sydney,1.552777778
2022-07-02,2022,7,July,Q3,Summer,O3,Aylesford,35.95416667
2022-07-02,2022,7,July,Q3,Summer,O3,Pictou,32.9875
2022-07-02,2022,7,July,Q3,Summer,O3,Port Hawkesbury,35.925
2022-07-02,2022,7,July,Q3,Summer,NO2,Sydney,1.193055556
2022-07-03,2022,7,July,Q3,Summer,O3,Aylesford,31.81666667
2022-07-03,2022,7,July,Q3,Summer,O3,Pictou,23.17083333
2022-07-03,2022,7,July,Q3,Summer,O3,Port Hawkesbury,29.0125
2022-07-03,2022,7,July,Q3,Summer,NO2,Sydney,0.979166667
2022-07-04,2022,7,July,Q3,Summer,O3,Aylesford,27.09166667
2022-07-04,2022,7,July,Q3,Summer,O3,Pictou,17.91666667
2022-07-04,2022,7,July,Q3,Summer,O3,Port Hawkesbury,20.75
2022-07-04,2022,7,July,Q3,Summer,NO2,Sydney,1.731944444
2022-07-05,2022,7,July,Q3,Summer,O3,Aylesford,29.97083333
2022-07-05,2022,7,July,Q3,Summer,O3,Pictou,21.36111111
2022-07-05,2022,7,July,Q3,Summer,O3,Port Hawkesbury,22.45833333
2022-07-05,2022,7,July,Q3,Summer,NO2,Sydney,1.863888889
2022-07-06,2022,7,July,Q3,Summer,O3,Aylesford,30.77083333
2022-07-06,2022,7,July,Q3,Summer,O3,Pictou,25.02916667
2022-07-06,2022,7,July,Q3,Summer,O3,Port Hawkesbury,24.89583333
2022-07-06,2022,7,July,Q3,Summer,NO2,Sydney,1.651388889
2022-07-07,2022,7,July,Q3,Summer,O3,Aylesford,25.02083333
2022-07-07,2022,7,July,Q3,Summer,O3,Pictou,18.6125
2022-07-07,2022,7,July,Q3,Summer,O3,Port Hawkesbury,23.74166667
2022-07-07,2022,7,July,Q3,Summer,NO2,Sydney,0.726388889
2022-07-08,2022,7,July,Q3,Summer,O3,Aylesford,28.15833333
2022-07-08,2022,7,July,Q3,Summer,O3,Pictou,21.64583333
2022-07-08,2022,7,July,Q3,Summer,O3,Port Hawkesbury,17.65
2022-07-08,2022,7,July,Q3,Summer,NO2,Sydney,2.6
2022-07-09,2022,7,July,Q3,Summer,O3,Aylesford,25.4
2022-07-09,2022,7,July,Q3,Summer,O3,Pictou,18.11666667
2022-07-09,2022,7,July,Q3,Summer,O3,Port Hawkesbury,21.81666667
2022-07-09,2022,7,July,Q3,Summer,NO2,Sydney,0.833333333
2022-07-10,2022,7,July,Q3,Summer,O3,Aylesford,23.3625
2022-07-10,2022,7,July,Q3,Summer,O3,Pictou,15.77916667
2022-07-10,2022,7,July,Q3,Summer,O3,Port Hawkesbury,18.55
2022-07-10,2022,7,July,Q3,Summer,NO2,Sydney,0.865277778
2022-07-11,2022,7,July,Q3,Summer,O3,Aylesford,29.25
2022-07-11,2022,7,July,Q3,Summer,O3,Pictou,22.79583333
2022-07-11,2022,7,July,Q3,Summer,O3,Port Hawkesbury,21.61666667
2022-07-11,2022,7,July,Q3,Summer,NO2,Sydney,1.954166667
2022-07-12,2022,7,July,Q3,Summer,O3,Aylesford,33.51666667
2022-07-12,2022,7,July,Q3,Summer,O3,Pictou,26.625
2022-07-12,2022,7,July,Q3,Summer,O3,Port Hawkesbury,21.08333333
2022-07-12,2022,7,July,Q3,Summer,NO2,Sydney,1.298611111
2022-07-13,2022,7,July,Q3,Summer,O3,Aylesford,34.5375
2022-07-13,2022,7,July,Q3,Summer,O3,Pictou,26.51666667
2022-07-13,2022,7,July,Q3,Summer,O3,Port Hawkesbury,26.44583333
2022-07-13,2022,7,July,Q3,Summer,NO2,Sydney,1.481944444
2022-07-14,2022,7,July,Q3,Summer,O3,Aylesford,27.66666667
2022-07-14,2022,7,July,Q3,Summer,O3,Pictou,19.55416667
2022-07-14,2022,7,July,Q3,Summer,O3,Port Hawkesbury,13.54583333
2022-07-14,2022,7,July,Q3,Summer,NO2,Sydney,1.420833333
2022-07-15,2022,7,July,Q3,Summer,O3,Aylesford,24.05
2022-07-15,2022,7,July,Q3,Summer,O3,Pictou,16.67083333
2022-07-15,2022,7,July,Q3,Summer,O3,Port Hawkesbury,17.05
2022-07-15,2022,7,July,Q3,Summer,NO2,Sydney,1.438888889
2022-07-16,2022,7,July,Q3,Summer,O3,Aylesford,31.28333333
2022-07-16,2022,7,July,Q3,Summer,O3,Pictou,19.2
2022-07-16,2022,7,July,Q3,Summer,O3,Port Hawkesbury,24.14583333
2022-07-16,2022,7,July,Q3,Summer,NO2,Sydney,1.497222222
2022-07-17,2022,7,July,Q3,Summer,O3,Aylesford,37.14166667
2022-07-17,2022,7,July,Q3,Summer,O3,Pictou,29.7875
2022-07-17,2022,7,July,Q3,Summer,O3,Port Hawkesbury,30.0375
2022-07-17,2022,7,July,Q3,Summer,NO2,Sydney,1.420833333
2022-07-18,2022,7,July,Q3,Summer,O3,Aylesford,37.7125
2022-07-18,2022,7,July,Q3,Summer,O3,Pictou,35.17083333
2022-07-18,2022,7,July,Q3,Summer,O3,Port Hawkesbury,31.47083333
2022-07-18,2022,7,July,Q3,Summer,NO2,Sydney,1.8625
2022-07-19,2022,7,July,Q3,Summer,O3,Aylesford,29.60833333
2022-07-19,2022,7,July,Q3,Summer,O3,Pictou,23.6125
2022-07-19,2022,7,July,Q3,Summer,O3,Port Hawkesbury,24.37083333
2022-07-19,2022,7,July,Q3,Summer,NO2,Sydney,1.331944444
2022-07-20,2022,7,July,Q3,Summer,O3,Aylesford,31.45416667
2022-07-20,2022,7,July,Q3,Summer,O3,Pictou,20.90416667
2022-07-20,2022,7,July,Q3,Summer,O3,Port Hawkesbury,25.3
2022-07-20,2022,7,July,Q3,Summer,NO2,Sydney,1.134722222
2022-07-21,2022,7,July,Q3,Summer,O3,Aylesford,38.0125
2022-07-21,2022,7,July,Q3,Summer,O3,Pictou,24.0375
2022-07-21,2022,7,July,Q3,Summer,O3,Port Hawkesbury,24.925
2022-07-21,2022,7,July,Q3,Summer,NO2,Sydney,1.702777778
2022-07-22,2022,7,July,Q3,Summer,O3,Aylesford,35.8625
2022-07-22,2022,7,July,Q3,Summer,O3,Pictou,33.89583333
2022-07-22,2022,7,July,Q3,Summer,O3,Port Hawkesbury,24.80416667
2022-07-22,2022,7,July,Q3,Summer,NO2,Sydney,1.333333333
2022-07-23,2022,7,July,Q3,Summer,O3,Aylesford,39.97916667
2022-07-23,2022,7,July,Q3,Summer,O3,Pictou,28.74583333
2022-07-23,2022,7,July,Q3,Summer,O3,Port Hawkesbury,25.40416667
2022-07-23,2022,7,July,Q3,Summer,NO2,Sydney,1.311111111
2022-07-24,2022,7,July,Q3,Summer,O3,Aylesford,48.7625
2022-07-24,2022,7,July,Q3,Summer,O3,Pictou,38.03333333
2022-07-24,2022,7,July,Q3,Summer,O3,Port Hawkesbury,32.29166667
2022-07-24,2022,7,July,Q3,Summer,NO2,Sydney,1.336111111
2022-07-25,2022,7,July,Q3,Summer,O3,Aylesford,41.35
2022-07-25,2022,7,July,Q3,Summer,O3,Pictou,35.825
2022-07-25,2022,7,July,Q3,Summer,O3,Port Hawkesbury,34.8
2022-07-25,2022,7,July,Q3,Summer,NO2,Sydney,1.368055556
2022-07-26,2022,7,July,Q3,Summer,O3,Aylesford,23.3
2022-07-26,2022,7,July,Q3,Summer,O3,Pictou,19.14583333
2022-07-26,2022,7,July,Q3,Summer,O3,Port Hawkesbury,20.62083333
2022-07-26,2022,7,July,Q3,Summer,NO2,Sydney,1.659722222
2022-07-27,2022,7,July,Q3,Summer,O3,Aylesford,27.86666667
2022-07-27,2022,7,July,Q3,Summer,O3,Pictou,19.8625
2022-07-27,2022,7,July,Q3,Summer,O3,Port Hawkesbury,18.75
2022-07-27,2022,7,July,Q3,Summer,NO2,Sydney,1.876666667
2022-07-28,2022,7,July,Q3,Summer,O3,Aylesford,33.37083333
2022-07-28,2022,7,July,Q3,Summer,O3,Pictou,18.01666667
2022-07-28,2022,7,July,Q3,Summer,O3,Port Hawkesbury,17.6
2022-07-28,2022,7,July,Q3,Summer,NO2,Sydney,2.644927536
2022-07-29,2022,7,July,Q3,Summer,O3,Aylesford,37.9375
2022-07-29,2022,7,July,Q3,Summer,O3,Pictou,26.60833333
2022-07-29,2022,7,July,Q3,Summer,O3,Port Hawkesbury,23.4625
2022-07-29,2022,7,July,Q3,Summer,NO2,Sydney,1.395833333
2022-07-30,2022,7,July,Q3,Summer,O3,Aylesford,34.775
2022-07-30,2022,7,July,Q3,Summer,O3,Pictou,22.94166667
2022-07-30,2022,7,July,Q3,Summer,O3,Port Hawkesbury,23.2
2022-07-30,2022,7,July,Q3,Summer,NO2,Sydney,1.729166667
2022-07-31,2022,7,July,Q3,Summer,O3,Aylesford,21.46666667
2022-07-31,2022,7,July,Q3,Summer,O3,Pictou,16.75
2022-07-31,2022,7,July,Q3,Summer,O3,Port Hawkesbury,17.29166667
2022-07-31,2022,7,July,Q3,Summer,NO2,Sydney,0.7625
2022-08-01,2022,8,August,Q3,Summer,O3,Aylesford,26.01666667
2022-08-01,2022,8,August,Q3,Summer,O3,Pictou,21.19166667
2022-08-01,2022,8,August,Q3,Summer,O3,Port Hawkesbury,15.6875
2022-08-01,2022,8,August,Q3,Summer,NO2,Sydney,1.247222222
2022-08-02,2022,8,August,Q3,Summer,O3,Aylesford,33.49166667
2022-08-02,2022,8,August,Q3,Summer,O3,Pictou,24.68
2022-08-02,2022,8,August,Q3,Summer,O3,Port Hawkesbury,21.88333333
2022-08-02,2022,8,August,Q3,Summer,NO2,Sydney,1.179166667
2022-08-03,2022,8,August,Q3,Summer,O3,Aylesford,31.65416667
2022-08-03,2022,8,August,Q3,Summer,O3,Pictou,24.04782609
2022-08-03,2022,8,August,Q3,Summer,O3,Port Hawkesbury,21.45
2022-08-03,2022,8,August,Q3,Summer,NO2,Sydney,1.704166667
2022-08-04,2022,8,August,Q3,Summer,O3,Aylesford,33.3375
2022-08-04,2022,8,August,Q3,Summer,O3,Pictou,21.79166667
2022-08-04,2022,8,August,Q3,Summer,O3,Port Hawkesbury,18.25416667
2022-08-04,2022,8,August,Q3,Summer,NO2,Sydney,2.101388889
2022-08-05,2022,8,August,Q3,Summer,O3,Aylesford,39.56666667
2022-08-05,2022,8,August,Q3,Summer,O3,Pictou,31.0625
2022-08-05,2022,8,August,Q3,Summer,O3,Port Hawkesbury,33.125
2022-08-05,2022,8,August,Q3,Summer,NO2,Sydney,1.402777778
2022-08-06,2022,8,August,Q3,Summer,O3,Aylesford,32.20416667
2022-08-06,2022,8,August,Q3,Summer,O3,Pictou,22.95416667
2022-08-06,2022,8,August,Q3,Summer,O3,Port Hawkesbury,23.325
2022-08-06,2022,8,August,Q3,Summer,NO2,Sydney,0.895833333
2022-08-07,2022,8,August,Q3,Summer,O3,Aylesford,43.89166667
2022-08-07,2022,8,August,Q3,Summer,O3,Pictou,33.69583333
2022-08-07,2022,8,August,Q3,Summer,O3,Port Hawkesbury,27.925
2022-08-07,2022,8,August,Q3,Summer,NO2,Sydney,0.916666667
2022-08-08,2022,8,August,Q3,Summer,O3,Aylesford,22.62083333
2022-08-08,2022,8,August,Q3,Summer,O3,Pictou,25.475
2022-08-08,2022,8,August,Q3,Summer,O3,Port Hawkesbury,25.25
2022-08-08,2022,8,August,Q3,Summer,NO2,Sydney,0.656944444
2022-08-09,2022,8,August,Q3,Summer,O3,Aylesford,20.64166667
2022-08-09,2022,8,August,Q3,Summer,O3,Pictou,18.125
2022-08-09,2022,8,August,Q3,Summer,O3,Port Hawkesbury,16.72916667
2022-08-09,2022,8,August,Q3,Summer,NO2,Sydney,0.784722222
2022-08-10,2022,8,August,Q3,Summer,O3,Aylesford,19.23333333
2022-08-10,2022,8,August,Q3,Summer,O3,Pictou,18.04166667
2022-08-10,2022,8,August,Q3,Summer,O3,Port Hawkesbury,16.29166667
2022-08-10,2022,8,August,Q3,Summer,NO2,Sydney,1.348611111
2022-08-11,2022,8,August,Q3,Summer,O3,Aylesford,17.41666667
2022-08-11,2022,8,August,Q3,Summer,O3,Pictou,15.6875
2022-08-11,2022,8,August,Q3,Summer,O3,Port Hawkesbury,17.31666667
2022-08-11,2022,8,August,Q3,Summer,NO2,Sydney,1.698611111
2022-08-12,2022,8,August,Q3,Summer,O3,Aylesford,21.25416667
2022-08-12,2022,8,August,Q3,Summer,O3,Pictou,16.44166667
2022-08-12,2022,8,August,Q3,Summer,O3,Port Hawkesbury,18.85416667
2022-08-12,2022,8,August,Q3,Summer,NO2,Sydney,1.233333333
2022-08-13,2022,8,August,Q3,Summer,O3,Aylesford,19.4625
2022-08-13,2022,8,August,Q3,Summer,O3,Pictou,17.9625
2022-08-13,2022,8,August,Q3,Summer,O3,Port Hawkesbury,19.65416667
2022-08-13,2022,8,August,Q3,Summer,NO2,Sydney,0.656944444
2022-08-14,2022,8,August,Q3,Summer,O3,Aylesford,19.52916667
2022-08-14,2022,8,August,Q3,Summer,O3,Pictou,18.89583333
2022-08-14,2022,8,August,Q3,Summer,O3,Port Hawkesbury,17.30416667
2022-08-14,2022,8,August,Q3,Summer,NO2,Sydney,0.694444444
2022-08-15,2022,8,August,Q3,Summer,O3,Aylesford,23.29583333
2022-08-15,2022,8,August,Q3,Summer,O3,Pictou,17.03333333
2022-08-15,2022,8,August,Q3,Summer,O3,Port Hawkesbury,21.79583333
2022-08-15,2022,8,August,Q3,Summer,NO2,Sydney,1.505555556
2022-08-16,2022,8,August,Q3,Summer,O3,Aylesford,26.19583333
2022-08-16,2022,8,August,Q3,Summer,O3,Pictou,16.23333333
2022-08-16,2022,8,August,Q3,Summer,O3,Port Hawkesbury,14.67916667
2022-08-16,2022,8,August,Q3,Summer,NO2,Sydney,3.697222222
2022-08-17,2022,8,August,Q3,Summer,O3,Aylesford,22.69166667
2022-08-17,2022,8,August,Q3,Summer,O3,Pictou,21.525
2022-08-17,2022,8,August,Q3,Summer,O3,Port Hawkesbury,20.50833333
2022-08-17,2022,8,August,Q3,Summer,NO2,Sydney,1.059722222
2022-08-18,2022,8,August,Q3,Summer,O3,Aylesford,26.65416667
2022-08-18,2022,8,August,Q3,Summer,O3,Pictou,23.8375
2022-08-18,2022,8,August,Q3,Summer,O3,Port Hawkesbury,20.78333333
2022-08-18,2022,8,August,Q3,Summer,NO2,Sydney,1.322222222
2022-08-19,2022,8,August,Q3,Summer,O3,Aylesford,17.8875
2022-08-19,2022,8,August,Q3,Summer,O3,Pictou,19.7125
2022-08-19,2022,8,August,Q3,Summer,O3,Port Hawkesbury,21.81666667
2022-08-19,2022,8,August,Q3,Summer,NO2,Sydney,1.526388889
2022-08-20,2022,8,August,Q3,Summer,O3,Aylesford,26.34583333
2022-08-20,2022,8,August,Q3,Summer,O3,Pictou,16.1
2022-08-20,2022,8,August,Q3,Summer,O3,Port Hawkesbury,16.625
2022-08-20,2022,8,August,Q3,Summer,NO2,Sydney,1.080555556
