Climate ID,Date,Monthly_Average_Rain_mm,Monthly_Average_Snow_cm,Monthly_Average_Precip_mm,Monthly_Snow_on_Grnd_cm,MonthlyMax_Snow_on_Grnd_cm
8401500,2016-03-01,0.0,0.14,0.14,0.0,0.0
8401500,2016-04-01,4.2,0.0,4.2,0.0,0.0
8401500,2016-05-01,3.9714,0.0,3.9714,0.0,0.0
8401500,2016-06-01,8.1,0.0,8.1,0.0,0.0
8401500,2016-07-01,1.84,0.0,1.84,0.0,0.0
8401500,2016-08-01,3.8,0.0,3.8,0.0,0.0
8401500,2016-09-01,4.34,0.0,4.34,0.0,0.0
8401500,2016-10-01,11.15,0.0,11.15,0.0,0.0
8401500,2016-11-01,2.6286,0.0,2.6286,0.0,0.0
8401500,2016-12-01,0.0,0.0,0.0,0.0,0.0
8401500,2017-01-01,0.0,0.0,0.0,0.0,0.0
8401500,2017-02-01,0.0,1.0,1.0,0.0,0.0
8401500,2017-03-01,0.0,1.3091,1.2,0.0,0.0
8401500,2017-04-01,1.8889,0.0,1.8889,0.0,0.0
8401500,2017-05-01,0.4,0.0,0.4,0.0,0.0
8401500,2017-06-01,1.8273,0.0,1.8273,0.0,0.0
8401500,2017-07-01,0.413,0.0,0.413,0.0,0.0
8401500,2017-08-01,3.1545,0.0,3.1545,0.0,0.0
8401500,2017-09-01,5.228,0.0,5.228,0.0,0.0
8401500,2017-10-01,2.45,0.0,2.45,0.0,0.0
8401500,2017-11-01,3.3333,0.0,3.3333,0.0,0.0
8401500,2017-12-01,0.1667,0.1222,0.2889,0.0,0.0
8401500,2018-01-01,0.0,0.0571,0.0571,0.0,0.0
8401500,2018-02-01,0.0,1.4667,1.4667,0.0,0.0
8401500,2018-04-01,16.1,0.0,16.1,0.0,0.0
8401500,2018-05-01,2.6909,0.0,2.6909,0.0,0.0
8401500,2018-06-01,2.7167,0.0,2.7167,0.0,0.0
8401500,2018-07-01,6.52,0.0,6.52,0.0,0.0
8401500,2018-08-01,3.5889,0.0,3.5889,0.0,0.0
8401500,2018-09-01,4.9938,0.0,4.9938,0.0,0.0
8401500,2018-10-01,2.8077,0.0,2.8077,0.0,0.0
8401500,2018-11-01,4.7,0.6571,5.3571,0.0,0.0
8401500,2018-12-01,0.0,0.0,0.0,0.0,0.0
8401500,2019-01-01,0.0,0.4667,0.4667,0.0,0.0
8401500,2019-02-01,0.0,0.0,0.0,0.0,0.0
8401500,2019-03-01,0.0,0.0,0.0,0.0,0.0
8401500,2019-04-01,3.2,0.6,3.8,0.0,0.0
8401500,2019-05-01,1.925,0.0,1.925,0.0,0.0
8401500,2019-06-01,5.7125,0.0,5.7125,0.0,0.0
8401500,2019-07-01,5.4444,0.0,5.4444,0.0,0.0
8401500,2019-08-01,2.44,0.0,2.44,0.0,0.0
8401500,2019-09-01,6.3889,0.0,6.3889,0.0,0.0
8401500,2019-10-01,2.5188,0.0,2.5188,0.0,0.0
8401500,2019-11-01,5.3125,0.0,5.3125,0.0,0.0
8401500,2019-12-01,0.4667,0.0,0.4667,0.0,0.0
8401500,2020-01-01,0.0,0.1333,0.1333,0.0,0.0
8401500,2020-02-01,0.0,0.0,0.0,0.0,0.0
8401500,2020-06-01,9.0,,9.0,,
8401500,2020-07-01,2.9667,0.0,2.9667,0.0,0.0
8401500,2020-08-01,5.375,0.0,5.375,0.0,0.0
8401500,2020-09-01,1.2667,0.0,1.2667,0.0,0.0
8401500,2020-10-01,4.8,0.0,4.8,0.0,0.0
8401500,2020-11-01,0.0,0.0,0.0,0.0,0.0
8401500,2020-12-01,1.2,0.24,1.44,0.0,0.0
8401500,2021-01-01,0.0,0.0,0.0,0.0,0.0
8401500,2021-02-01,0.0,0.0,0.0,0.0,0.0
8401500,2021-03-01,0.0,0.0,0.0,0.0,0.0
8401500,2021-04-01,8.7,0.0,8.7,0.0,0.0
8401500,2021-05-01,2.1,0.0,2.1,0.0,0.0
8401500,2021-06-01,6.925,0.0,6.925,0.0,0.0
8401500,2021-07-01,6.0143,0.0,6.0143,0.0,0.0
8401500,2021-08-01,8.3286,0.0,8.3286,0.0,0.0
8401500,2021-09-01,5.24,0.0,5.24,0.0,0.0
8401500,2021-10-01,5.0577,0.0,5.0577,0.0,0.0
8401500,2021-11-01,3.3533,0.0,3.3533,0.0,0.0
8401500,2021-12-01,4.24,0.0,4.24,0.0,0.0
8401500,2022-01-01,0.0,0.0,0.0,0.0,0.0
8401500,2022-02-01,0.0,0.0,0.0,0.0,0.0
8401500,2022-03-01,0.0,0.0,0.0,0.0,0.0
8401500,2022-04-01,0.0,0.0,0.0,0.0,0.0
8401500,2022-05-01,0.4444,0.0,0.4444,0.0,0.0
8401500,2022-06-01,2.1071,0.0,2.1071,0.0,0.0
8401500,2022-07-01,4.3176,0.0,4.3176,0.0,0.0
8401500,2022-08-01,2.3652,0.0,2.3652,0.0,0.0
8401500,2022-09-01,4.5812,0.0,4.5812,0.0,0.0
8401500,2022-10-01,0.65,0.0,0.65,0.0,0.0
8401500,2022-11-01,0.625,0.0,0.625,0.0,0.0
8401500,2022-12-01,0.0,0.0,0.0,0.0,0.0
8401500,2023-01-01,0.0,0.0,0.0,0.0,0.0
8401500,2023-02-01,0.0,0.0,0.0,0.0,0.0
8401500,2023-03-01,0.0,0.0,0.0,0.0,0.0
8401500,2023-04-01,0.0,0.0,0.0,0.0,0.0
8401500,2023-05-01,2.8,0.0,2.8,0.0,0.0
8401500,2023-06-01,5.6333,0.0,5.6333,0.0,0.0
8401500,2023-07-01,5.5045,0.0,5.5045,0.0,0.0
8401500,2023-08-01,4.1591,0.0,4.1591,0.0,0.0
8401500,2023-09-01,1.6542,0.0,1.6542,0.0,0.0
8401500,2023-10-01,7.4522,0.0,7.4522,0.0,0.0
8401500,2023-11-01,2.3,0.0,2.3,0.0,0.0
8401500,2023-12-01,0.0,0.0,0.0,0.0,0.0
8401500,2024-01-01,0.0,0.0,0.0,0.0,0.0
8401500,2024-07-01,2.8474,0.0,2.8474,0.0,0.0
8401500,2024-08-01,3.7941,0.0,3.7941,0.0,0.0
8401500,2024-09-01,1.28,0.0,1.28,0.0,0.0
8401500,2024-10-01,3.1714,0.0,3.1714,0.0,0.0
8401500,2024-11-01,5.3,0.0,5.3,0.0,0.0
8401500,2024-12-01,0.0,0.0,0.0,,
8401500,2025-01-01,0.0,0.0,0.0,0.0,0.0
8401500,2025-02-01,0.0,0.0,0.0,0.0,0.0
8401502,2012-03-01,0.7111,2.4889,3.2,36.0,57.0
8401502,2012-04-01,1.1931,0.2138,1.4069,18.8889,39.0
8401502,2012-05-01,1.8968,0.0,1.8968,,
8401502,2012-06-01,1.2667,0.0,1.2667,,
8401502,2012-07-01,3.3154,0.0,3.1926,,
8401502,2012-08-01,6.3071,0.0,6.3071,,
8401502,2012-09-01,4.3462,0.0,4.1852,,
8401502,2012-10-01,2.5462,0.0,2.5462,,
8401502,2012-11-01,3.1704,1.1429,4.3556,3.4,9.0
8401502,2012-12-01,1.936,1.6385,3.4846,12.7778,37.0
8401502,2013-01-01,0.4636,3.8583,3.9462,54.92,69.0
8401502,2013-02-01,0.5333,1.6476,2.1,61.4286,82.0
8401502,2013-03-01,0.9714,0.0929,1.0643,13.6786,48.0
8401502,2013-04-01,4.1143,0.181,4.1565,1.4286,2.0
8401502,2013-05-01,2.86,0.0067,2.8667,,
8401502,2013-06-01,1.872,0.0,1.8074,,
8401502,2013-07-01,2.8621,0.0,2.6774,,
8401502,2013-08-01,3.2071,0.0,4.0267,,
8401502,2013-09-01,4.0593,0.0,3.9286,,
8401502,2013-10-01,4.0464,0.0,4.0464,,
8401502,2013-11-01,3.6867,0.54,4.2267,0.7143,5.0
8401502,2013-12-01,2.0407,4.725,6.4966,51.4667,91.0
8401502,2014-01-01,2.5767,3.8581,6.3452,57.6452,86.0
8401502,2014-02-01,0.2074,4.6074,4.8,72.8929,103.0
8401502,2014-03-01,0.4933,2.7903,2.4194,102.4516,125.0
8401502,2014-04-01,0.1867,0.0733,0.26,36.4333,84.0
8401502,2014-05-01,0.9806,0.2065,1.1871,0.8,5.0
8401502,2014-06-01,3.76,0.0,3.76,,
8401502,2014-07-01,2.3742,0.0,2.3742,,
8401502,2014-08-01,2.5867,0.0,2.6065,,
8401502,2014-09-01,1.82,0.0,1.82,,
8401502,2014-10-01,2.8516,0.0,2.8516,,
8401502,2014-11-01,2.9655,3.5103,6.2667,16.1176,28.0
8401502,2014-12-01,1.4741,2.0483,4.06,6.6,14.0
8401502,2015-01-01,0.5385,4.7633,4.98,51.7333,72.0
8401502,2015-02-01,0.6923,6.3259,6.7429,137.0357,168.0
8401502,2015-03-01,0.0483,3.3677,3.3226,162.9355,196.0
8401502,2015-04-01,2.7704,0.4593,3.2214,69.0714,129.0
8401502,2015-05-01,1.5,0.08,1.58,0.7273,3.0
8401502,2015-06-01,2.5241,0.0,2.5241,,
8401502,2015-07-01,2.8065,0.0,2.8065,,
8401502,2015-08-01,2.78,0.0,4.0065,,
8401502,2015-09-01,3.4862,0.0,3.4862,,
8401502,2015-10-01,3.71,0.2,3.9167,0.0,0.0
8401502,2015-11-01,2.6714,0.36,2.9357,0.2222,2.0
8401502,2015-12-01,1.2552,1.4552,2.62,2.4211,7.0
8401502,2016-01-01,0.2194,3.0129,3.2323,19.7742,29.0
8401502,2016-02-01,0.9923,3.1241,3.9724,27.6207,50.0
8401502,2016-03-01,0.7333,3.5414,3.9724,27.9677,47.0
8401502,2016-04-01,1.0429,1.4345,2.4276,5.4444,25.0
8401502,2016-05-01,2.6774,0.0,2.6774,,
8401502,2016-06-01,4.8867,0.0,4.8867,,
8401502,2016-07-01,2.6,0.0,2.6,,
8401502,2016-08-01,4.4516,0.0,4.4516,,
8401502,2016-09-01,4.42,0.0,4.42,,
8401502,2016-10-01,6.3367,0.0,6.1323,,
8401502,2016-11-01,2.8067,0.4933,3.3,3.2,11.0
8401502,2016-12-01,0.3548,3.8387,4.1935,34.1935,67.0
8401502,2017-01-01,0.7517,3.09,3.7419,56.5161,69.0
8401502,2017-02-01,0.2522,3.8821,4.0429,97.8929,120.0
8401502,2017-03-01,1.2655,3.0194,4.1903,83.4,93.0
8401502,2017-04-01,2.8552,0.469,3.2133,37.2759,87.0
8401502,2017-05-01,1.7742,0.0194,1.7935,0.0,0.0
8401502,2017-06-01,2.5733,0.0,2.5733,,
8401502,2017-07-01,1.2968,0.0,1.2968,,
8401502,2017-08-01,2.7097,0.0,2.7097,,
8401502,2017-09-01,5.1733,0.0,5.1733,,
8401502,2017-10-01,2.8667,0.0,2.8667,,
8401502,2017-11-01,2.5571,0.2897,2.6,0.3333,1.0
8401502,2017-12-01,0.8393,3.5968,4.329,16.6538,47.0
8401502,2018-01-01,2.1667,4.5065,6.6,36.3226,78.0
8401502,2018-02-01,1.4667,4.3893,5.4571,57.4074,82.0
8401502,2018-03-01,0.637,1.6806,2.2129,50.3103,79.0
8401502,2018-04-01,1.5517,1.9967,3.49,23.6296,40.0
8401502,2018-05-01,3.0133,0.1935,3.0452,0.0,0.0
8401502,2018-06-01,2.6552,0.0,2.6552,,
8401502,2018-07-01,2.1464,0.0,2.0033,,
8401502,2018-08-01,2.8516,0.0,2.8516,,
8401502,2018-09-01,4.85,0.0067,4.8567,,
8401502,2018-10-01,5.5484,0.0065,5.5548,,
8401502,2018-11-01,2.5467,4.876,6.6633,30.55,60.0
8401502,2018-12-01,0.8323,2.5345,3.2032,26.2258,43.0
8401502,2019-01-01,0.2333,3.76,4.3355,56.1613,78.0
8401502,2019-02-01,0.1286,5.2429,5.3643,73.2963,97.0
8401502,2019-03-01,0.2065,2.1419,2.4129,92.1667,126.0
8401502,2019-04-01,1.41,1.57,2.98,19.1,44.0
8401502,2019-05-01,0.8774,0.2065,1.0839,1.0,3.0
8401502,2019-06-01,2.9724,0.0,2.9724,,
8401502,2019-07-01,2.2828,0.0,2.2828,,
8401502,2019-08-01,2.2769,0.0,2.3613,,
8401502,2019-09-01,4.0133,0.0,4.0133,,
8401502,2019-10-01,2.2484,0.0,2.2484,,
8401502,2019-11-01,5.1733,0.9667,6.0833,4.0556,16.0
8401502,2019-12-01,1.3552,4.6621,6.0069,23.9643,63.0
8401502,2020-01-01,0.3065,2.4355,2.7419,58.4839,64.0
8401502,2020-02-01,0.0724,4.8276,4.8966,111.0,135.0
8401502,2020-03-01,0.7774,2.329,2.8935,77.3871,115.0
8401502,2020-04-01,0.1167,1.4067,1.5233,23.3,74.0
8401502,2020-05-01,2.6645,0.4806,3.1452,1.0,2.0
8401502,2020-06-01,10.25,0.0,10.25,,
8401502,2020-08-01,5.6286,0.0,5.6286,,
8401502,2020-09-01,1.1933,0.0,1.1933,,
8401502,2020-10-01,3.1387,0.2161,3.7387,3.3333,5.0
8401502,2020-11-01,1.2167,0.392,1.8767,1.8182,4.0
8401502,2020-12-01,1.0957,2.3261,3.229,13.7647,33.0
8401502,2021-01-01,0.5452,0.8677,1.4129,4.0741,10.0
8401502,2021-02-01,0.4696,3.2696,3.5615,29.6786,58.0
8401502,2021-03-01,0.0667,1.6615,0.7194,45.871,70.0
8401502,2021-04-01,2.0633,0.1433,2.2733,5.75,16.0
8401502,2021-05-01,3.1161,0.0,3.1161,,
8401502,2021-06-01,2.8867,0.0,2.8867,,
8401502,2021-07-01,5.35,0.0,5.3097,,
8401502,2021-08-01,2.9258,0.0,2.9258,,
8401502,2021-09-01,6.9367,0.0,6.9367,,
8401502,2021-10-01,4.4194,0.0,4.4194,,
8401502,2021-11-01,2.4577,0.0,2.3833,0.0,0.0
8401502,2021-12-01,2.24,1.1333,5.0333,22.1333,58.0
8401502,2022-01-01,0.8,0.0,6.2207,35.9032,52.0
8401502,2022-02-01,2.18,0.0,4.4043,47.5,72.0
8401502,2022-03-01,1.4455,0.0,2.0067,91.5484,108.0
8401502,2022-04-01,1.38,0.0,1.8267,21.2692,70.0
8401502,2022-05-01,2.7,0.0,2.7,,
8401502,2022-06-01,2.7733,0.0,2.7733,,
8401502,2022-07-01,3.7645,0.0,3.7645,,
8401502,2022-08-01,2.6516,0.0,2.6516,,
8401502,2022-09-01,2.8552,0.0,2.8552,,
8401502,2022-10-01,0.6839,0.0,0.6839,,
8401502,2022-11-01,1.22,4.7467,5.82,39.4737,81.0
8401502,2022-12-01,0.8323,1.1032,1.9355,23.5667,75.0
8401502,2023-01-01,2.0871,3.2903,5.3774,26.9333,46.0
8401502,2023-02-01,0.7679,3.5429,4.2214,87.3333,106.0
8401502,2023-03-01,0.05,1.2133,1.2633,71.6774,95.0
8401502,2023-04-01,0.31,0.5067,0.8167,33.75,57.0
8401502,2023-05-01,1.5172,0.0414,1.5586,0.5,1.0
8401502,2023-06-01,4.1414,0.0,4.1414,,
8401502,2023-07-01,4.0267,0.0,4.0267,,
8401502,2023-08-01,3.5806,0.0,3.5806,,
8401502,2023-09-01,2.5867,0.0,2.5867,,
8401502,2023-10-01,5.4806,0.0,5.4806,,
8401502,2023-11-01,2.7933,0.4733,3.2667,2.4,8.0
8401502,2023-12-01,2.8567,1.4733,4.2633,8.0,19.0
8401502,2024-01-01,0.1828,3.0138,3.0966,26.4194,55.0
8401502,2024-02-01,1.0655,2.0862,3.1448,71.5357,88.0
8401502,2024-03-01,3.3839,1.7677,5.1516,17.2308,40.0
8401502,2024-04-01,2.06,0.0333,2.0933,0.3333,1.0
8401502,2024-05-01,2.9667,0.0,2.9667,,
8401502,2024-06-01,3.3267,0.0,3.3267,,
8401502,2024-07-01,3.1067,0.0,3.1067,,
8401502,2024-08-01,3.1433,0.0,3.1433,,
8401502,2024-09-01,0.7241,0.0,0.7241,,
8401502,2024-10-01,2.6,0.0,2.5667,,
8401502,2024-11-01,3.8517,0.069,3.9207,1.5,2.0
8401502,2024-12-01,1.3968,1.0871,2.4839,5.5333,17.0
8401502,2025-01-01,0.3323,2.6839,2.9194,14.3913,50.0
8401502,2025-02-01,0.3111,3.137,3.4481,53.4643,74.0
8401502,2025-03-01,0.037,1.9793,2.0519,17.2581,38.0
8401502,2025-04-01,2.64,1.0067,3.6467,5.8,16.0
8401502,2025-05-01,1.029,0.0,1.029,0.0,0.0
8401502,2025-06-01,2.66,0.0,2.66,,
8401502,2025-07-01,2.1387,0.0,2.1387,,
8401502,2025-08-01,2.3161,0.0,2.3161,,
8401502,2025-09-01,2.6667,0.0,2.6667,,
8401502,2025-10-01,1.7645,0.0,1.7645,,
8401502,2025-11-01,4.2833,0.1567,4.9333,1.6667,2.0
8401502,2025-12-01,0.6742,4.0903,4.6194,15.9355,42.0
8401538,1995-01-01,,,0.0,,
8401538,1995-02-01,,,0.0,,
8401538,1995-03-01,,,0.0,,
8401538,1995-04-01,,,0.0,,
8401538,1995-05-01,,,0.0,,
8401538,1995-06-01,,,0.0,,
8401538,1996-06-01,,,6.0,,
8401538,1996-07-01,,,4.7692,,
8401538,1996-08-01,,,1.129,,
8401538,1996-09-01,,,2.8966,,
8401538,1996-10-01,,,5.35,,
8401538,1996-11-01,,,4.0,,
8401538,1996-12-01,,,2.7143,,
8401538,1997-01-01,,,4.0714,,
8401538,1997-02-01,,,1.3462,,
8401538,1997-03-01,,,3.3667,,
8401538,1997-04-01,,,5.5,,
8401538,1997-05-01,,,5.1429,,
8401538,1997-06-01,,,2.4483,,
8401538,1997-07-01,,,3.963,,
8401538,1997-08-01,,,3.4667,,
8401538,1997-09-01,,,2.3793,,
8401538,1997-10-01,,,2.7,,
8401538,1997-11-01,,,1.5,,
8401538,1997-12-01,,,4.7,,
8401538,1998-01-01,,,3.069,,
8401538,1998-02-01,,,2.5769,,
8401538,1998-03-01,,,3.4,,
8401538,1998-04-01,,,5.2,,
8401538,1998-05-01,,,1.069,,
8401538,1998-06-01,,,1.8571,,
8401538,1998-07-01,,,2.3103,,
8401538,1998-08-01,,,3.9655,,
8401538,1998-09-01,,,8.2759,,
8401538,1998-10-01,,,2.9,,
8401538,1998-11-01,,,3.2222,,
8401538,1998-12-01,,,5.6923,,
8401538,1999-01-01,,,4.6667,,
8401538,1999-02-01,,,4.8889,,
8401538,1999-03-01,,,4.48,,
8401538,1999-04-01,,,2.1034,,
8401538,1999-05-01,,,1.4667,,
8401538,1999-06-01,,,0.5714,,
8401538,1999-07-01,,,2.0,,
8401538,1999-08-01,,,3.4194,,
8401538,1999-09-01,,,2.8333,,
8401538,1999-10-01,,,2.9048,,
8401538,1999-11-01,,,1.6786,,
8401538,1999-12-01,,,2.5,,
8401538,2000-01-01,,,5.129,,
8401538,2000-02-01,,,3.8696,,
8401538,2000-03-01,,,3.0345,,
8401538,2000-04-01,,,4.1111,,
8401538,2000-05-01,,,5.0741,,
8401538,2000-06-01,,,1.7143,,
8401538,2000-07-01,,,4.0,,
8401538,2000-08-01,,,2.5172,,
8401538,2000-09-01,,,2.72,,
8401538,2000-10-01,,,4.9677,,
8401538,2000-11-01,,,2.5769,,
8401538,2000-12-01,,,1.4231,,
8401538,2001-01-01,,,0.0,,
8401538,2001-02-01,,,0.0,,
8401538,2001-03-01,,,0.0,,
8401538,2001-04-01,,,0.0,,
8401538,2001-05-01,,,0.0,,
8401538,2001-06-01,,,0.0,,
8401538,2001-07-01,,,5.2,,
8401538,2001-09-01,,,0.6667,,
8401538,2001-10-01,,,0.3333,,
8401538,2001-11-01,,,3.8571,,
8401538,2001-12-01,,,5.2903,,
8401538,2002-01-01,,,2.8125,,
8401538,2002-02-01,,,13.0,,
8401538,2002-03-01,,,6.0,,
8401538,2002-04-01,,,1.963,,
8401538,2002-05-01,,,2.5517,,
8401538,2002-06-01,,,0.963,,
8401538,2002-07-01,,,1.3448,,
8401538,2002-08-01,,,3.5172,,
8401538,2002-09-01,,,3.3667,,
8401538,2002-10-01,,,3.7037,,
8401538,2002-11-01,,,3.2083,,
8401538,2002-12-01,,,5.0667,,
8401538,2003-01-01,,,1.7143,,
8401538,2003-02-01,,,4.4231,,
8401538,2003-03-01,,,2.8,,
8401538,2003-04-01,,,2.3077,,
8401538,2003-05-01,,,2.1071,,
8401538,2003-06-01,,,2.5769,,
8401538,2003-07-01,,,4.2069,,
8401538,2003-08-01,,,1.1,,
8401538,2003-09-01,,,0.4571,,
8401538,2003-10-01,,,5.0759,,
8401538,2003-11-01,,,1.9207,,
8401538,2003-12-01,,,2.4615,,
8401538,2004-01-01,,,6.8636,,
8401538,2004-02-01,,,6.064,103.2,117.0
8401538,2004-03-01,,,4.0161,105.7097,122.0
8401538,2004-04-01,0.0,,4.1759,50.4,78.0
8401538,2004-05-01,,,1.4708,14.0,21.0
8401538,2004-06-01,,,2.2037,,
8401538,2004-07-01,,,1.3704,,
8401538,2004-08-01,,,2.9733,,
8401538,2004-09-01,,,3.5897,,
8401538,2004-10-01,0.0,,4.169,,
8401538,2004-11-01,0.0,,3.4654,,
8401538,2004-12-01,,,6.5286,,
8401538,2005-01-01,,,5.4241,,
8401538,2005-02-01,0.0,,4.5222,52.0,52.0
8401538,2005-03-01,,,6.1,,
8401538,2005-05-01,,,0.0,20.0,22.0
8401538,2005-06-01,,,4.4556,,
8401538,2005-07-01,,,3.6516,,
8401538,2005-08-01,,,3.1806,,
8401538,2005-09-01,,,1.77,,
8401538,2005-10-01,,,3.7,,
8401538,2005-11-01,,,3.6333,0.0,0.0
8401538,2005-12-01,,,7.2323,9.1613,39.0
8401538,2006-01-01,,,5.3581,30.3226,37.0
8401538,2006-02-01,,,3.1964,,
8401538,2006-03-01,,,3.7387,63.9565,76.0
8401538,2006-04-01,,,3.1333,25.3,53.0
8401538,2006-05-01,,,3.4484,0.0,0.0
8401538,2006-06-01,,,1.9233,0.0,0.0
8401538,2006-07-01,,,3.5387,0.0,0.0
8401538,2006-08-01,,,3.4968,0.0,0.0
8401538,2006-09-01,,,2.2367,0.0,0.0
8401538,2006-10-01,,,6.4677,0.0,0.0
8401538,2006-11-01,,,2.9067,0.0,0.0
8401538,2006-12-01,,,2.8613,12.871,24.0
8401538,2007-01-01,,,4.1935,29.8065,54.0
8401538,2007-02-01,,,3.1429,54.9643,73.0
8401538,2007-03-01,,,2.529,61.3548,72.0
8401538,2007-04-01,,,2.0333,41.4333,61.0
8401538,2007-05-01,,,2.5419,0.0,0.0
8401538,2007-06-01,,,1.5833,0.0,0.0
8401538,2007-07-01,,,1.4871,0.0,0.0
8401538,2007-08-01,,,5.9875,,
8401538,2007-09-01,,,4.9577,,
8401538,2007-10-01,,,1.7947,,
8401538,2007-11-01,,,5.59,,
8401538,2007-12-01,0.0,,2.5077,16.7083,23.0
8401538,2008-01-01,,,3.61,40.2857,54.0
8401538,2008-02-01,,,3.8714,51.0,51.0
8401538,2008-03-01,,,2.7786,51.0,51.0
8401538,2008-04-01,,,1.2,,
8401538,2008-05-01,,,4.2,,
8401538,2008-06-01,,,3.3621,,
8401538,2008-07-01,,,1.5828,,
8401538,2008-08-01,,,1.8143,,
8401538,2008-09-01,,,1.3,,
8401538,2008-10-01,,,0.3087,1.125,2.0
8401538,2008-11-01,0.0,,2.5231,1.2632,2.0
8401538,2008-12-01,0.0,,3.425,8.1,18.0
8401538,2009-01-01,0.0,,4.1077,19.7097,36.0
8401538,2009-02-01,0.0,,2.6444,43.4286,59.0
8401538,2009-03-01,0.0,,1.0452,56.3548,67.0
8401538,2009-04-01,0.0,,2.8889,30.25,42.0
8401538,2009-05-01,,,2.664,,
8401538,2009-06-01,,,1.4714,,
8401538,2009-07-01,,,3.1897,,
8401538,2009-08-01,,,1.0308,,
8401538,2009-09-01,,,2.18,,
8401538,2009-10-01,,,2.437,,
8401538,2009-11-01,,,2.225,,
8401538,2009-12-01,,,6.3192,,
8401538,2010-01-01,,,2.472,,
8401538,2010-02-01,,,5.1769,,
8401538,2010-03-01,,,1.7923,,
8401538,2010-04-01,,,2.6577,,
8401538,2010-05-01,,,2.1071,,
8401538,2010-06-01,,,2.2909,,
8401538,2010-07-01,,,4.884,,
8401538,2010-08-01,,,1.0667,,
8401538,2010-09-01,,,5.069,,
8401538,2010-10-01,,,1.7179,,
8401538,2010-11-01,,,0.9429,,
8401538,2010-12-01,,,5.7897,,
8401538,2011-01-01,,,7.0733,,
8401538,2011-02-01,,,4.5462,,
8401538,2011-03-01,,,7.6033,,
8401538,2011-04-01,,,2.0857,,
8401538,2011-05-01,,,1.5677,,
8401538,2011-06-01,,,6.2276,,
8401538,2011-07-01,,,5.3867,,
8401538,2011-08-01,,,2.1065,,
8401538,2011-09-01,,,3.3143,,
8401538,2011-10-01,,,2.9567,,
8401538,2011-11-01,,,3.8964,,
8401538,2011-12-01,,,2.1607,,
8401538,2012-01-01,,,3.1379,,
8401538,2012-02-01,,,3.3111,,
8401538,2012-03-01,,,2.1839,,
8401538,2012-04-01,,,2.3207,,
8401538,2012-05-01,,,1.2321,,
8401538,2012-06-01,,,2.6379,,
8401538,2012-07-01,,,2.3407,,
8401538,2012-08-01,,,3.3793,,
8401538,2012-09-01,,,6.2286,,
8401538,2012-10-01,,,3.8667,,
8401538,2012-11-01,0.0,,4.7423,2.5,6.0
8401538,2012-12-01,0.0,,4.3733,8.2258,52.0
8401538,2013-01-01,0.0,,1.3,34.8065,47.0
8401538,2013-02-01,0.0,,5.292,60.5357,80.0
8401538,2013-03-01,0.0,,2.2385,46.1667,73.0
8401538,2013-04-01,0.0,,2.2828,33.0952,45.0
8401538,2013-05-01,,,2.0727,,
8401538,2013-08-01,,,3.5,,
8401538,2013-09-01,,,7.9607,,
8401538,2013-10-01,,,2.6233,,
8401538,2013-11-01,,,4.2222,,
8401538,2013-12-01,,,3.6258,,
8401538,2014-01-01,,,3.9769,,
8401538,2014-02-01,,,4.8107,,
8401538,2014-03-01,,,2.7643,,
8401538,2014-04-01,,,1.663,,
8401538,2014-05-01,,,2.4038,,
8401538,2014-06-01,,,3.9,,
8401538,2014-07-01,,,1.5667,,
8401538,2014-08-01,,,9.363,,
8401538,2014-09-01,,,1.825,,
8401538,2014-10-01,,,4.4714,,
8401538,2014-11-01,,,5.36,,
8401538,2014-12-01,,,2.3607,,
8401538,2015-01-01,,,3.76,,
8401538,2015-02-01,,,6.5741,,
8401538,2015-03-01,,,1.2185,,
8401538,2015-04-01,,,2.1786,,
8401538,2015-05-01,,,1.5655,,
8401538,2015-06-01,,,1.187,,
8401538,2015-07-01,,,1.6115,,
8401538,2015-08-01,,,1.4828,,
8401538,2015-09-01,,,2.104,,
8401538,2015-10-01,,,5.837,,
8401538,2015-11-01,,,3.1893,,
8401538,2015-12-01,,,1.6333,,
8401538,2016-01-01,,,2.3393,,
8401538,2016-02-01,,,3.5286,,
8401538,2016-03-01,,,2.9125,,
8401538,2016-04-01,,,3.4692,,
8401538,2016-05-01,,,1.2148,,
8401538,2016-06-01,,,3.3556,,
8401538,2016-07-01,,,2.2967,,
8401538,2016-08-01,,,3.1133,,
8401538,2016-09-01,,,4.4621,,
8401538,2016-10-01,,,3.56,,
8401538,2016-11-01,,,6.5148,,
8401538,2016-12-01,,,2.4407,,
8401538,2017-01-01,,,2.9556,,
8401538,2017-02-01,,,1.5286,,
8401538,2017-03-01,,,6.2161,,
8401538,2017-04-01,,,1.9,,
8401538,2017-05-01,,,3.6467,,
8401538,2017-06-01,,,2.6852,,
8401538,2017-07-01,,,1.1767,,
8401538,2017-08-01,,,2.9433,,
8401538,2017-09-01,,,3.2,,
8401538,2017-10-01,,,1.3222,,
8401538,2017-11-01,,,3.5966,,
8401538,2017-12-01,,,3.1172,,
8401538,2018-01-01,,,7.0,,
8401538,2019-06-01,,,5.3,,
8401538,2020-11-01,,,3.0,1.0,1.0
8401538,2020-12-01,,,4.65,7.8333,22.0
8401538,2021-01-01,,,6.0375,13.7778,16.0
8401538,2021-02-01,,,4.8375,43.2353,54.0
8401538,2021-03-01,,,1.6938,45.125,57.0
8401538,2021-04-01,,,4.3333,14.75,25.0
